  [330,]  1.558523e+01 28.8343078 31.977017 -1.057558e+00  5.389261e-02
  [331,]  1.472956e+01 26.7945010 50.149145 -1.210386e+00  4.195699e-02
  [332,]  1.363896e+01 35.4455759 40.361646 -9.328003e-01  4.204616e-02
  [333,]  1.426122e+01 33.2863872 40.750013 -1.034269e+00  4.769665e-02
  [334,]  1.443876e+01 35.3353104 41.001026 -1.078058e+00  4.921716e-02
  [335,]  1.774718e+01 34.4232496 54.124716 -1.230513e+00  3.374055e-02
  [336,]  2.153011e+01 27.0466626 47.603104 -7.732875e-01  3.018616e-02
  [337,]  4.556638e+00 31.5148419 44.991196 -3.424000e-01  2.787326e-02
  [338,] -1.616268e+00 22.7094594 43.940010 -1.168804e-01  1.518883e-02
  [339,]  2.703120e+01 20.0866938 45.673571 -1.342783e-01  2.236537e-03
  [340,]  8.094979e+00 22.8687211 43.783120 -1.000699e-01  7.401275e-03
  [341,]  1.211770e+01 18.8022360 38.190149  1.680960e-01  5.339469e-03
  [342,]  2.300429e+01 17.2419019 45.368476  3.920689e-01  4.388300e-03
  [343,]  2.826840e+01 23.8480196 44.788167 -2.921641e-01  1.726820e-02
  [344,]  2.355260e+01 26.6444465 48.671041 -5.638974e-01  2.017644e-02
  [345,]  2.125427e+01 35.9457322 46.417169 -2.505871e-01  1.994955e-02
  [346,]  2.176320e+01 21.1174986 44.425670 -2.925693e-01  1.282970e-02
  [347,]  4.165188e+00 39.1853257 35.900916 -8.639387e-02  1.651011e-02
  [348,]  5.243084e+00 33.5423378 51.197354 -5.387203e-01  2.803825e-02
  [349,]  8.865050e+00 19.3277748 40.417511 -3.192694e-01  3.194295e-02
  [350,]  7.991566e+00 27.6069371 47.173345 -4.086298e-01  3.807028e-02
  [351,]  4.781636e+00 28.1845683 36.804765 -2.585769e-01  2.820307e-02
  [352,]  8.781892e+00 20.0289618 39.300193 -1.967837e-01  2.501376e-02
  [353,]  1.065245e+01 19.0594485 39.819087 -5.896705e-01  3.597712e-02
  [354,]  4.204346e+00 18.3002985 40.290432 -4.172871e-01  3.888415e-02
  [355,]  1.668213e+01 17.8433627 43.439819 -9.276530e-01  3.815643e-02
  [356,]  1.707618e+01 25.1667928 44.868849 -5.835269e-01  3.555696e-02
  [357,]  8.116265e+00 27.2662101 36.829523 -6.435726e-01  4.972904e-02
  [358,]  1.072461e+01 24.4907173 38.792400 -5.258913e-01  4.448026e-02
  [359,]  4.742148e+00 22.5338491 34.387016 -4.236877e-01  4.338389e-02
  [360,]  9.680268e+00 17.0749899 42.362158 -5.866003e-01  4.907203e-02
  [361,]  1.231846e+01 25.3689108 48.219227 -9.756666e-01  3.453004e-02
  [362,]  1.274038e+01 19.2869315 48.350826 -1.143485e+00  3.801288e-02
  [363,]  2.155693e+01 39.7429716 51.048793 -1.216114e+00  3.310801e-02
  [364,]  2.023525e+01 30.5042839 43.957360 -9.951190e-01  4.002358e-02
  [365,]  1.886884e+01 19.9478512 46.028947 -8.601623e-01  4.636779e-02
  [366,]  6.060475e+00 22.8327125 47.512798 -5.364309e-01  2.158909e-02
  [367,]  7.122133e+00 40.2017222 37.276402 -8.601653e-01  2.438276e-02
  [368,]  2.613477e+01 40.3868053 62.292419 -5.212997e-01  2.457889e-02
  [369,]  1.682571e+01 46.5316025 57.380058 -5.384312e-01  1.867497e-02
  [370,] -2.917448e+00 31.9304254 33.951372  2.989363e-01 -3.023556e-03
  [371,]  1.163893e+01 18.5344640 38.983509 -6.419083e-02  2.400179e-02
  [372,]  1.171486e+01 16.7399839 50.697393 -8.475500e-02  2.294541e-02
  [373,]  4.751674e+00 15.6057099 47.139046 -1.302522e-01  2.065503e-02
  [374,]  3.720997e+00 15.7051358 37.370113 -6.389191e-02  2.105606e-02
  [375,]  3.415644e+00 11.2271600 43.353009 -8.545822e-02  2.137550e-02
  [376,]  8.385003e+00 23.2358517 50.394279 -1.738164e-01  1.209444e-02
  [377,]  1.391532e+01 27.8257229 48.155816 -3.026336e-01  1.099301e-02
  [378,]  1.763794e+01 18.5999778 45.525790  5.932026e-02  1.166148e-02
  [379,]  1.743236e+01 22.7470378 46.551831 -2.026863e-01  2.274089e-02
  [380,]  5.594681e+00 23.1305957 35.581213 -1.328885e-01  1.814861e-02
  [381,]  3.802562e+00 22.6647038 40.358241 -6.915278e-02  2.956365e-02
  [382,]  4.065487e+00 16.9399067 40.874560 -4.995168e-02  1.957328e-02
  [383,]  2.842429e+00 17.8387653 44.347598 -1.159668e-01  1.923978e-02
  [384,]  4.919029e+00 21.5105002 49.547741 -3.878725e-01  2.940683e-02
  [385,]  1.046244e+01 19.3306579 49.848589 -4.054382e-01  2.704516e-02
  [386,]  1.663675e+01 31.2918505 45.268827 -4.111271e-01  2.517394e-02
  [387,]  2.196337e+01 30.9241419 44.922075 -3.000591e-01  2.365066e-02
  [388,]  8.999924e+00 29.7100762 35.630414 -2.695454e-01  2.594992e-02
  [389,]  1.676612e+01 28.4829747 52.285706 -8.713313e-01  3.907776e-02
  [390,]  1.481934e+01 20.9293840 57.934270 -5.638968e-01  3.736631e-02
  [391,]  5.196891e-01 19.2543136 47.501842 -6.674503e-01  4.801159e-02
  [392,]  9.405915e+00 18.5197441 41.255970 -6.815733e-01  4.781481e-02
  [393,]  1.173227e+01 23.9657735 42.404808 -6.870823e-01  4.732400e-02
  [394,]  8.358986e+00 22.6418057 36.559974 -7.235600e-01  3.578558e-02
  [395,]  1.360809e+01 19.7579216 40.741344 -7.422746e-01  4.089937e-02
  [396,]  1.312183e+01 36.2399760 42.618824 -1.118731e+00  4.022534e-02
  [397,]  1.175934e+01 32.7545383 50.301828 -8.157161e-01  4.044272e-02
  [398,]  1.475292e+01 29.4926130 26.169058 -7.297754e-01  4.607918e-02
  [399,]  7.190591e+00 25.3211601 33.072902 -7.108017e-01  3.364999e-02
  [400,]  1.755419e+01 25.0807779 40.280412 -4.592196e-01  3.053409e-02
  [401,]  9.382837e+00 28.5615243 42.690392 -6.207897e-01  3.941963e-02
  [402,]  7.736003e+00 33.9339440 39.188930 -8.287439e-01  4.715192e-02
  [403,]  6.558852e+00 30.6615119 39.999812 -1.006213e+00  4.738483e-02
  [404,]  2.257729e+01 31.1256773 45.623851 -1.334629e+00  4.679813e-02
  [405,]  1.556424e+01 37.5724781 39.957327 -1.108336e+00  4.160195e-02
  [406,]  2.360156e+01 38.2108957 50.149083 -1.218935e+00  3.820819e-02
  [407,]  1.816257e+01 38.6795603 49.948109 -1.438908e+00  4.701241e-02
  [408,]  2.374558e+01 39.3385417 44.184601 -1.146063e+00  3.470219e-02
  [409,]  2.498532e+01 40.1519036 47.232498 -8.731569e-01  2.481759e-02
  [410,]  2.140147e+01 42.9448071 49.929570 -9.414486e-01  2.788222e-02
  [411,]  2.182900e+01 31.5561738 48.694650 -4.628337e-01  1.069640e-02
  [412,]  2.489674e+01 25.5096178 54.268912 -6.305296e-01  3.408672e-02
  [413,]  1.352589e+01 30.8415045 50.343567 -5.421527e-01  3.006579e-02
  [414,]  1.381979e+01 37.6910103 46.600079 -1.001677e+00  2.695276e-02
  [415,]  2.266339e+01 47.6694753 45.595593 -7.528123e-01  3.449787e-02
  [416,]  2.824727e+01 47.0608162 47.106516 -7.738271e-01  2.674692e-02
  [417,]  3.512252e+00 42.8789073 44.920804 -1.023910e-01  2.409274e-02
  [418,]  5.797880e+00 46.6395395 39.572540 -5.640739e-01  2.902813e-02
  [419,]  1.834651e+01 14.0917275 44.086093 -4.533498e-01  1.528401e-02
  [420,]  1.374985e+01 36.4131034 43.081494 -4.558698e-01  1.570483e-02
  [421,]  3.064762e+00 31.9682338 27.472911 -3.585882e-01  4.905929e-02
  [422,] -1.351196e+00 25.8586138 26.700982 -7.492340e-01  5.195007e-02
  [423,] -1.030274e+00 25.3690919 32.269053 -5.055892e-01  3.191893e-02
  [424,]  2.492048e-01 25.5225964 42.671007 -5.697881e-01  2.816714e-02
  [425,]  1.984430e+01 34.5278233 49.835241 -7.592099e-01  4.749764e-02
  [426,]  1.641493e+01 29.4257117 48.112114 -1.038674e+00  4.281704e-02
  [427,]  1.453190e+01 28.1993472 42.580138 -8.265323e-01  4.169834e-02
  [428,]  1.263886e+01 21.6102831 42.018893 -5.032532e-01  3.523879e-02
  [429,]  1.726218e+01 26.2677301 45.941885 -6.002030e-01  2.909661e-02
  [430,]  7.691374e+00 39.3945016 43.872223 -4.491376e-01  2.795596e-02
  [431,]  7.961303e+00 38.4698063 41.910004 -6.999310e-01  4.168087e-02
  [432,]  8.655621e+00 28.9399009 42.997159 -1.076774e+00  5.354337e-02
  [433,]  1.934531e+01 27.9247476 39.409535 -1.105277e+00  5.764489e-02
  [434,]  2.217504e+01 24.1166251 33.880306 -1.806368e+00  7.305965e-02
  [435,]  1.493581e+01 22.0597918 37.059719 -1.151219e+00  7.892187e-02
  [436,]  1.540086e+01 17.8352283 33.750538 -1.516881e+00  8.540239e-02
  [437,]  1.528958e+01 19.0093349 38.672179 -1.649166e+00  9.316029e-02
  [438,]  1.414135e+01 18.6770646 36.277932 -1.476360e+00  7.649854e-02
  [439,]  1.589575e+01 19.1469074 37.287741 -1.559774e+00  7.381315e-02
  [440,]  2.003509e+01 20.6884668 34.031934 -1.578252e+00  7.393327e-02
  [441,]  1.519582e+01 30.4438183 35.773041 -1.489343e+00  6.681740e-02
  [442,]  1.604337e+01 21.5274947 37.395019 -1.630843e+00  6.941053e-02
  [443,]  1.296445e+01 29.2214985 32.199109 -1.499409e+00  6.821188e-02
  [444,]  1.169938e+01 27.3542042 43.628747 -1.390810e+00  5.850420e-02
  [445,]  1.855322e+01 28.7812811 39.071595 -1.659388e+00  7.670292e-02
  [446,]  1.884310e+01 21.7053495 34.685575 -1.657198e+00  8.687259e-02
  [447,]  1.416794e+01 25.1180653 28.375317 -1.750269e+00  9.533370e-02
  [448,]  1.750256e+01 24.5269703 30.839969 -1.794453e+00  9.780638e-02
  [449,]  1.512546e+01 20.9535755 34.716486 -1.700569e+00  9.147399e-02
  [450,]  1.578099e+01 26.6551584 35.150607 -2.233280e+00  9.665726e-02
  [451,]  2.009802e+01 28.1620092 36.372220 -2.356889e+00  1.078690e-01
  [452,]  2.069125e+01 28.2398578 36.779861 -2.264357e+00  8.451301e-02
  [453,]  2.312156e+01 23.1667443 44.689173 -2.325299e+00  8.807652e-02
  [454,]  2.271016e+01 33.8543793 48.479770 -2.543074e+00  8.302888e-02
  [455,]  2.659788e+01 29.8771579 41.093509 -2.472785e+00  9.130480e-02
  [456,]  2.253323e+01 28.1038343 35.599473 -2.407093e+00  9.110285e-02
  [457,]  2.151485e+01 30.3628616 39.386101 -2.293248e+00  8.808560e-02
  [458,]  2.233161e+01 29.5804166 36.329135 -2.082130e+00  7.655187e-02
  [459,]  2.461336e+01 40.4866208 44.592553 -2.144670e+00  6.472184e-02
  [460,]  2.050397e+01 36.9172751 45.574761 -2.010753e+00  6.502397e-02
  [461,]  2.178905e+01 28.4444149 44.434484 -1.301971e+00  6.706993e-02
  [462,]  1.767297e+01 23.7275320 30.366023 -9.870849e-01  6.145899e-02
  [463,]  1.931129e+01 21.9463547 33.006541 -8.847942e-01  5.776449e-02
  [464,]  1.769781e+01 30.7485640 39.127868 -7.243730e-01  6.192796e-02
  [465,]  1.039161e+00 12.1436869 40.079459 -5.494065e-01  5.952724e-02
  [466,] -6.498696e-01 22.3233350 49.402726 -5.460977e-01  5.847509e-02
  [467,]  9.339344e+00 21.0786443 39.038537 -5.352260e-01  3.770237e-02
  [468,]  9.796780e+00 35.4622119 36.821087 -8.093731e-01  4.418644e-02
  [469,]  7.855292e+00 27.7643966 38.775249 -8.275713e-01  3.554688e-02
  [470,]  1.687830e+01 20.3110608 40.727368 -4.617772e-01  3.686797e-02
  [471,]  1.895403e+01 19.4326607 41.741542 -4.895736e-01  3.804626e-02
  [472,]  1.011836e+01 30.5325289 41.667199 -5.013920e-01  3.204734e-02
  [473,]  1.082097e+01 31.2743245 54.068633 -2.714683e-01  2.259466e-02
  [474,]  9.391550e+00 31.1584185 51.797468 -4.769066e-01  1.925281e-02
  [475,]  2.485145e+01 30.8374037 48.645435 -3.814925e-01  2.142515e-02
  [476,]  2.280041e+01 26.1797752 41.842482 -2.194501e-01  2.479564e-02
  [477,]  2.633377e+01 15.1489048 38.023719 -1.158507e-01  1.525406e-02
  [478,]  2.185314e+01 27.3618481 38.758619 -3.559563e-01  3.445837e-02
  [479,]  1.359917e+01 29.2648919 36.991481 -4.968713e-01  3.658598e-02
  [480,]  1.237220e+00 28.3528083 42.556039 -6.759272e-01  3.635925e-02
  [481,]  4.932204e+00 29.9271353 40.101513 -6.316552e-01  3.876843e-02
  [482,]  6.928559e+00 26.6156761 40.602901 -5.726110e-01  3.578339e-02
  [483,]  1.154962e+01 22.6579022 35.333410 -6.685769e-01  4.088896e-02
  [484,]  9.880012e+00 24.4911491 35.633528 -6.787035e-01  5.012177e-02
  [485,]  1.170497e+01 21.5552667 45.676783 -1.068793e+00  5.239246e-02
  [486,]  6.744352e+00 22.3614111 44.116108 -5.840579e-01  4.895125e-02
  [487,]  6.466044e+00 14.7607901 32.525449 -3.407980e-01  3.538458e-02
  [488,] -1.551948e+00 16.9839906 33.790196 -3.075621e-01  4.303930e-02
  [489,]  6.642647e+00 12.2518491 37.080676 -6.168999e-01  5.796205e-02
  [490,]  4.900869e+00 16.9708727 30.621524 -6.760369e-01  8.230093e-02
  [491,]  4.442376e+00 10.9054374 30.225176 -9.359400e-01  9.563481e-02
  [492,]  9.240510e+00 11.1364593 33.935882 -8.814283e-01  7.391102e-02
  [493,]  9.871218e+00 11.9812423 37.212899 -1.037381e+00  6.025632e-02
  [494,]  1.241380e+01 12.7572429 36.881584 -6.890297e-01  5.596157e-02
  [495,]  6.560846e+00 26.1445560 34.554703 -7.683751e-01  3.996604e-02
  [496,]  5.731640e+00 28.4297709 43.918382 -4.209180e-01  2.306213e-02
  [497,]  7.255481e+00 37.3301361 46.085723 -3.703854e-01  1.729611e-02
  [498,]  3.683121e+00 31.4384364 41.788342 -1.506771e-01  1.162152e-02
  [499,]  7.769268e+00 24.8960522 35.699709 -5.810213e-01  1.901338e-02
  [500,]  2.121250e+01 32.1599216 44.028698 -2.063445e-01  2.265573e-02
  [501,]  1.895794e+01 22.6530138 37.621826 -2.275759e-01  2.039831e-02
  [502,]  1.348666e+01 43.4449194 43.967922 -2.407605e-01  2.073724e-02
  [503,]  6.180011e+00 42.5662085 45.050903 -4.372941e-01  1.228029e-02
  [504,]  6.276253e+00 33.1048188 49.307028  8.633509e-02  1.122944e-02
  [505,]  2.584246e+00 24.7874541 53.078939  2.204067e-02  1.518732e-02
  [506,]  2.251047e+00 37.3725065 33.406806 -6.930911e-02  2.640503e-02
  [507,]  1.259543e+01 18.3430238 45.880991 -3.118586e-01  1.890228e-02
  [508,]  1.596634e+01 23.8690452 56.799519 -4.821531e-01  1.178387e-02
  [509,]  1.271806e+01 21.1600854 34.673190 -2.918925e-01  6.144525e-02
  [510,]  1.479875e+00 10.7526768 33.452209 -5.060685e-01  4.446685e-02
  [511,]  1.314888e+01 20.7753044 38.161431 -5.800061e-01  3.051787e-02
  [512,]  1.626192e+01 27.2718025 42.679516 -4.886062e-01  3.790834e-02
  [513,]  6.903179e+00 25.4278086 49.605598 -4.421033e-01  2.325363e-02
  [514,]  1.250477e+01 22.4695959 41.956013 -3.387229e-01  4.600393e-02
  [515,]  9.105795e+00 23.7989296 34.965125 -3.020017e-01  1.268577e-02
  [516,]  2.507124e+01 19.2732257 42.093932 -4.605479e-01  2.126661e-02
  [517,]  2.985463e+01 11.6638261 54.890097 -3.898691e-01  2.205791e-02
  [518,]  5.673241e+00 15.3685035 55.449732 -1.156181e-01  2.146503e-02
  [519,]  9.295059e+00 10.6920861 56.299747 -2.938369e-01  2.148760e-02
  [520,]  1.610227e+01 20.1914515 46.195137 -8.079241e-01  4.875646e-02
  [521,]  1.795360e+01 22.1558568 51.777948 -1.265477e+00  5.746675e-02
  [522,]  1.819664e+01 18.9487885 48.130056 -1.191272e+00  4.656165e-02
  [523,]  1.664432e+01 26.1478446 45.383522 -1.160264e+00  4.187021e-02
  [524,]  1.589401e+01 35.1087044 48.535727 -6.636454e-01  2.617181e-02
  [525,]  9.314233e+00 30.0925384 45.183447 -8.301877e-02  1.576644e-02
  [526,]  4.055647e+00 33.6263653 50.585382 -2.662771e-01  1.371515e-02
  [527,]  3.420019e+00 40.2438201 47.813146 -2.138464e-01  2.611871e-02
  [528,]  1.408892e+01 33.7647755 57.728923 -4.804247e-01  2.392825e-02
  [529,]  8.131088e+00 33.4896180 55.183634 -6.165449e-01  4.056184e-02
  [530,]  4.623235e+00 22.6714144 48.005604 -5.089083e-01  2.792270e-02
  [531,]  2.904529e+00 31.8651839 39.799773 -4.922169e-01  2.610216e-02
  [532,] -1.324324e+01 21.5656841 49.178015 -4.736664e-01  2.600778e-02
  [533,] -1.343915e+01 34.9083225 48.156312 -3.954956e-01  2.098412e-02
  [534,] -3.810362e+00 28.3167556 47.949411  9.432749e-02  2.800314e-02
  [535,]  1.961165e-01 19.3215248 32.665286  1.341160e-02  2.946617e-02
  [536,]  2.464932e+00 22.7341043 24.638989 -1.968485e-01  2.469851e-02
  [537,]  4.610072e-01 45.0575011 51.652267 -1.428569e-01  2.225354e-02
  [538,]  3.991629e+00 43.6773083 49.913573 -7.093882e-01  3.312257e-02
  [539,]  9.241119e+00 27.5506224 48.057678 -3.814737e-01  2.278647e-02
  [540,]  8.439762e+00 24.2260124 42.214608 -4.795972e-01  4.575997e-02
  [541,]  4.951834e+00 30.5100557 27.244895 -5.178543e-01  4.714878e-02
  [542,]  1.132863e+01 18.5224847 31.988607 -9.285912e-01  4.257853e-02
  [543,]  1.929584e+01 20.4567522 42.970644 -7.459411e-01  4.360937e-02
  [544,]  2.053216e+01 17.0599269 40.994048 -9.150680e-01  4.800306e-02
  [545,]  2.224049e+01 27.0063600 42.263997 -1.077652e+00  4.894425e-02
  [546,]  1.325998e+01 29.2926935 44.501612 -9.201149e-01  4.897844e-02
  [547,]  1.550066e+01 26.4095094 39.438730 -8.879918e-01  4.537194e-02
  [548,]  1.497133e+01 26.2587928 49.091743 -9.587236e-01  4.998160e-02
  [549,]  1.870725e+01 25.0133733 38.596254 -8.739294e-01  4.535365e-02
  [550,]  1.424808e+01 21.2601010 37.244827 -9.887485e-01  6.586489e-02
  [551,]  1.521904e+01 21.1542926 30.582941 -9.462553e-01  7.346193e-02
  [552,]  6.193378e+00 29.1789145 30.449037 -8.663868e-01  4.252632e-02
  [553,]  2.168741e+01 40.6889531 29.523916 -8.829767e-01  3.298077e-02
  [554,]  6.317639e+00 43.9305862 28.236733 -7.760664e-01  3.210288e-02
  [555,]  6.506408e+00 25.8423286 31.152800 -7.540781e-01  4.489125e-02
  [556,]  1.226530e+01 23.8473491 25.237427 -5.922148e-01  7.551398e-02
  [557,]  7.710490e+00  9.4186399 25.922656 -7.929011e-01  4.775713e-02
  [558,]  1.704911e+01 42.2102167 40.693983 -1.130999e+00  5.412799e-02
  [559,]  2.107063e+01 34.0208534 42.752225 -1.516101e+00  5.693134e-02
  [560,]  2.066008e+01 29.1986701 50.283707 -1.526596e+00  5.935690e-02
  [561,]  2.165317e+01 33.5045098 37.793088 -1.542163e+00  6.322897e-02
  [562,]  1.823719e+01 31.0555333 47.053900 -1.626918e+00  6.081574e-02
  [563,]  1.707867e+01 28.1120783 35.860984 -1.586478e+00  8.134294e-02
  [564,]  1.847212e+01 27.0214756 32.080010 -1.842269e+00  8.129247e-02
  [565,]  1.885591e+01 23.0135974 45.628751 -1.960147e+00  8.056377e-02
  [566,]  2.109707e+01 26.2036408 39.680162 -1.951096e+00  7.575638e-02
  [567,]  2.584939e+01 32.6803182 35.582274 -1.896123e+00  5.809055e-02
  [568,]  2.771496e+01 33.1434058 40.590652 -2.114826e+00  7.352034e-02
  [569,]  2.750608e+01 28.5536283 40.498523 -2.094807e+00  8.161237e-02
  [570,]  2.359811e+01 31.1481606 37.477671 -2.052647e+00  7.066324e-02
  [571,]  2.498281e+01 26.3074029 44.619895 -2.000418e+00  7.561187e-02
  [572,]  2.195971e+01 28.7380313 42.315178 -2.212004e+00  7.917679e-02
  [573,]  2.604263e+01 31.0208080 38.659642 -2.091081e+00  6.717404e-02
  [574,]  2.123760e+01 33.4596214 36.312593 -2.096548e+00  6.839054e-02
  [575,]  2.688750e+01 48.9876044 40.341311 -2.420179e+00  7.119257e-02
  [576,]  2.381347e+01 35.5542333 52.453235 -2.247771e+00  8.067577e-02
  [577,]  1.958462e+01 26.5849013 42.043263 -1.555810e+00  8.049311e-02
  [578,]  1.204588e+01 20.4619552 41.296889 -1.542971e+00  7.350477e-02
  [579,]  1.150116e+01 31.2078576 34.909950 -1.706006e+00  8.231288e-02
  [580,]  1.477648e+01 27.1011600 35.410372 -1.155369e+00  4.900864e-02
  [581,]  1.730329e+01 27.6553808 52.411450 -1.276122e+00  4.633626e-02
  [582,]  2.160432e+01 36.9227447 45.791722 -1.132922e+00  3.346212e-02
  [583,]  1.556122e+01 42.7854038 55.165873 -8.007138e-01  3.571401e-02
  [584,]  2.310667e+01 31.5562633 44.341546 -6.123840e-01  2.746669e-02
  [585,]  2.432821e+01 24.3813686 38.431450 -7.170544e-01  4.447365e-02
  [586,]  2.269311e+01 14.9890927 37.960760 -9.427146e-01  4.096074e-02
  [587,]  2.237115e+01 34.9802502 45.494019 -1.403824e+00  5.333719e-02
  [588,]  4.524138e+00 27.3249689 46.389529 -1.390984e+00  4.644490e-02
  [589,]  1.207808e+01 20.3357619 47.754040 -2.134091e-01  4.318348e-02
  [590,]  1.226709e+01 22.1648158 35.826315 -6.299601e-01  5.335979e-02
  [591,]  1.114755e+01 25.8741162 48.903952 -6.593810e-01  5.526029e-02
  [592,]  9.393314e+00 22.6000018 40.161620 -7.641978e-01  6.638118e-02
  [593,]  1.655334e+01 19.6671675 36.472409 -1.104144e+00  6.551076e-02
  [594,]  1.210435e+01 22.2000357 35.713245 -8.230181e-01  3.812667e-02
  [595,]  1.969411e+00 20.9938336 37.100711 -8.236956e-01  3.516316e-02
  [596,]  1.718495e+01 27.7011161 49.418899 -7.369575e-01  3.472356e-02
  [597,]  9.072529e+00 31.2629048 38.318206 -6.885599e-01  3.822456e-02
  [598,]  4.899435e+00 20.0217785 36.407883 -1.826671e-01  1.682670e-02
  [599,]  9.284398e+00 35.8004655 48.428251 -2.007620e-01  1.591970e-02
  [600,]  1.108704e+01 23.4585640 35.793545 -2.109997e-01  2.197681e-02
  [601,]  1.065913e+01 24.0010657 36.128074 -4.277337e-01  2.646481e-02
  [602,]  1.342628e+01 34.5711651 35.605025 -7.088727e-01  4.589255e-02
  [603,]  1.291160e+01 12.2338644 36.542825 -4.232149e-01  3.987606e-02
  [604,]  1.413259e+01 27.1618729 41.751701 -4.509262e-01  3.229549e-02
  [605,]  1.585276e+01 26.3753180 43.770821 -8.094751e-01  3.033084e-02
  [606,]  1.203368e+01 35.2428162 39.607491 -6.961016e-01  2.543748e-02
  [607,]  2.266125e+01 40.4545612 41.429765 -8.255341e-01  3.022103e-02
  [608,]  1.106515e+01 37.9220603 40.376425 -6.632945e-01  2.017131e-02
  [609,]  1.203250e+01 32.0824623 36.867000 -6.580593e-01  3.862497e-02
  [610,]  8.234838e+00 27.3700515 46.490840 -8.879604e-01  4.148029e-02
  [611,]  2.037772e+01 28.0104924 50.196895 -1.084155e+00  4.260881e-02
  [612,]  1.789015e+01 32.3722731 51.416311 -8.565531e-01  3.435081e-02
  [613,]  1.485339e+01 27.7294802 28.966960 -3.332147e-01  3.236689e-02
  [614,]  3.558688e-01 30.9221425 37.812845 -5.957604e-01  3.931086e-02
  [615,]  1.300624e+01 25.5441519 35.201910 -6.359830e-01  3.395409e-02
  [616,]  1.348577e+01 26.1502407 40.063329 -8.147197e-01  4.668357e-02
  [617,]  2.880718e+00 25.9407432 43.563339 -7.907428e-01  3.293535e-02
  [618,]  2.695197e+01 29.9840433 37.314669 -8.744197e-01  3.058522e-02
  [619,]  1.206126e+01 33.4156130 39.654012 -7.462903e-01  4.117093e-02
  [620,]  4.226686e+00 28.3947144 45.609372 -6.265882e-01  5.276931e-02
  [621,]  1.123878e+01 26.4702301 36.865965 -1.204999e+00  5.975512e-02
  [622,]  1.876881e+01 16.5887597 37.653231 -1.171518e+00  6.471947e-02
  [623,]  1.671503e+01 29.1056304 41.623776 -1.742464e+00  6.548781e-02
  [624,]  1.838494e+01 27.7706770 40.878146 -1.512103e+00  7.058161e-02
  [625,]  2.327139e+01 20.2584429 33.401116 -1.451051e+00  7.030155e-02
  [626,]  2.218390e+01 28.6946641 36.684448 -1.702198e+00  6.984368e-02
  [627,]  2.105198e+01 26.0955781 40.793593 -1.517194e+00  6.762787e-02
  [628,]  1.510580e+01 28.3261128 38.341195 -1.416222e+00  5.589026e-02
  [629,]  1.277790e+01 27.3363724 34.401139 -1.619364e+00  5.917269e-02
  [630,]  1.806162e+01 30.6757228 46.776092 -1.538351e+00  5.565478e-02
  [631,]  1.681648e+01 34.8394192 38.250830 -1.569373e+00  7.002045e-02
  [632,]  1.338355e+01 32.3669348 36.714128 -1.517823e+00  7.020105e-02
  [633,]  1.465462e+01 33.7277116 36.554661 -1.854374e+00  7.276803e-02
  [634,]  1.519027e+01 23.8964533 37.182901 -1.337799e+00  5.990026e-02
  [635,]  2.311873e+01 24.4123066 43.203714 -1.707306e+00  6.264635e-02
  [636,]  2.039949e+01 30.7200901 35.430045 -1.564658e+00  6.323233e-02
  [637,]  1.272033e+01 35.5231855 44.411018 -1.515570e+00  5.070949e-02
  [638,]  2.670733e+01 39.8149088 47.809959 -1.688865e+00  5.066408e-02
  [639,]  2.424775e+01 37.8161588 45.513756 -1.648514e+00  6.026302e-02
  [640,]  2.691726e+01 38.0359892 45.437367 -2.220290e+00  6.520151e-02
  [641,]  3.036260e+01 36.6200121 30.223792 -1.977800e+00  6.462167e-02
  [642,]  3.203974e+01 34.5248402 31.861691 -2.203256e+00  7.662263e-02
  [643,]  2.787702e+01 34.1348461 56.539120 -2.379937e+00  7.715692e-02
  [644,]  2.643774e+01 34.4936382 45.202051 -2.506126e+00  8.274576e-02
  [645,]  2.347764e+01 34.1936791 36.192775 -2.525733e+00  8.717191e-02
  [646,]  2.864230e+01 35.5157840 46.019526 -2.509161e+00  6.699260e-02
  [647,]  2.781647e+01 39.6155313 45.612771 -2.025400e+00  5.718841e-02
  [648,]  3.521049e+01 34.1707623 45.329785 -2.147345e+00  6.485778e-02
  [649,]  2.193071e+01 40.0864643 46.704876 -1.961952e+00  6.372451e-02
  [650,]  2.396336e+01 35.4125297 46.140642 -1.613273e+00  5.573438e-02
  [651,]  1.853581e+01 30.9607343 44.436903 -1.509247e+00  5.696601e-02
  [652,]  2.011310e+01 30.3608742 50.410717 -1.481925e+00  5.204718e-02
  [653,]  1.262189e+01 24.6051574 54.771411 -1.211910e+00  5.170638e-02
  [654,]  1.429778e+01 32.7213484 42.165995 -1.268392e+00  5.206541e-02
  [655,]  1.076094e+01 22.1019695 43.421599 -8.951507e-01  5.098350e-02
  [656,]  1.238438e+01 30.9973403 41.411790 -1.045214e+00  5.143713e-02
  [657,]  9.204980e+00 20.2474815 44.539078 -1.048070e+00  6.256672e-02
  [658,]  1.548078e+01 26.9964596 33.091121 -1.383122e+00  6.470049e-02
  [659,]  1.582207e+01 24.7208973 43.914155 -1.444392e+00  5.263667e-02
  [660,]  1.732665e+01 30.0802007 47.694091 -1.051946e+00  4.713282e-02
  [661,]  1.889931e+01 28.9852153 46.061574 -9.875500e-01  3.274310e-02
  [662,]  1.731057e+01 34.3288287 36.003356 -8.968608e-01  5.110016e-02
